(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 2005 (Leitband)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde";"Gemeinde";"Kennziffer Briefwahlzugehörigkeit";"Name";"Größenklasse"
"278";"08";"2";"26";"0807";"029";"00";"Heiligkreuzsteinach";"07"
"278";"08";"2";"26";"0807";"080";"07";"Schönau, Stadt";"07"
"278";"08";"2";"26";"0807";"099";"00";"Wilhelmsfeld";"07"
"278";"08";"2";"26";"0807";"999";"07";"BW Schönau, Heddesbach";"99"
"278";"08";"2";"26";"0808";"085";"00";"Sinsheim, Stadt";"10"
"278";"08";"2";"26";"0808";"101";"00";"Zuzenhausen";"06"
"278";"08";"2";"26";"0808";"102";"00";"Angelbachtal";"07"
"278";"08";"2";"26";"0809";"017";"00";"Epfenbach";"06"
"278";"08";"2";"26";"0809";"055";"00";"Neckarbischofsheim, Stadt";"07"
"278";"08";"2";"26";"0809";"058";"00";"Neidenstein";"05"
"278";"08";"2";"26";"0809";"066";"00";"Reichartshausen";"05"
"278";"08";"2";"26";"0809";"091";"00";"Waibstadt, Stadt";"08"
"278";"08";"2";"26";"0809";"106";"00";"Helmstadt-Bargen";"07"
"278";"08";"2";"26";"0810";"010";"00";"Dielheim";"08"
"278";"08";"2";"26";"0810";"098";"00";"Wiesloch, Stadt";"10"
"280";"08";"2";"31";"0000";"000";"00";"Pforzheim, Stadt";"12"
"281";"08";"2";"35";"0000";"065";"00";"Schömberg";"08"
"281";"08";"2";"35";"0000";"080";"00";"Wildberg, Stadt";"09"
"281";"08";"2";"35";"0801";"006";"01";"Altensteig, Stadt";"09"
"281";"08";"2";"35";"0801";"022";"01";"Egenhausen";"06"
"281";"08";"2";"35";"0801";"066";"01";"Simmersfeld";"06"
"281";"08";"2";"35";"0801";"999";"01";"BW GV der Stadt Altensteig";"99"
"281";"08";"2";"35";"0802";"007";"00";"Althengstett";"08"
"281";"08";"2";"35";"0802";"029";"00";"Gechingen";"07"
"281";"08";"2";"35";"0802";"057";"00";"Ostelsheim";"06"
"281";"08";"2";"35";"0802";"067";"00";"Simmozheim";"06"
"281";"08";"2";"35";"0803";"018";"00";"Dobel";"06"
"281";"08";"2";"35";"0803";"033";"00";"Bad Herrenalb, Stadt";"08"
"281";"08";"2";"35";"0804";"008";"00";"Bad Liebenzell, Stadt";"08"
"281";"08";"2";"35";"0804";"073";"00";"Unterreichenbach";"06"
"281";"08";"2";"35";"0805";"047";"00";"Neubulach, Stadt";"08"
"281";"08";"2";"35";"0805";"050";"00";"Neuweiler";"07"
"281";"08";"2";"35";"0805";"084";"00";"Bad Teinach-Zavelstein, Stadt";"07"
"281";"08";"2";"35";"0806";"055";"00";"Oberreichenbach";"06"
"281";"08";"2";"35";"0806";"085";"00";"Calw, Stadt";"10"
"281";"08";"2";"35";"0807";"020";"00";"Ebhausen";"07"
"281";"08";"2";"35";"0807";"032";"00";"Haiterbach, Stadt";"08"
"281";"08";"2";"35";"0807";"046";"00";"Nagold, Stadt";"10"
"281";"08";"2";"35";"0807";"060";"00";"Rohrdorf";"05"
"281";"08";"2";"35";"0808";"025";"00";"Enzklösterle";"05"
"281";"08";"2";"35";"0808";"035";"00";"Höfen an der Enz";"05"
"281";"08";"2";"35";"0808";"079";"00";"Bad Wildbad, Stadt";"09"
"280";"08";"2";"36";"0000";"004";"00";"Birkenfeld";"09"
"280";"08";"2";"36";"0000";"028";"00";"Illingen";"08"
"280";"08";"2";"36";"0000";"030";"00";"Ispringen";"08"
"280";"08";"2";"36";"0000";"033";"00";"Knittlingen, Stadt";"08"
"280";"08";"2";"36";"0000";"046";"00";"Niefern-Öschelbronn";"09"
"280";"08";"2";"36";"0000";"070";"00";"Keltern";"08"
"280";"08";"2";"36";"0000";"071";"00";"Remchingen";"09"
"280";"08";"2";"36";"0000";"072";"00";"Straubenhardt";"09"
"280";"08";"2";"36";"0801";"019";"00";"Friolzheim";"07"
"280";"08";"2";"36";"0801";"025";"00";"Heimsheim, Stadt";"08"
"280";"08";"2";"36";"0801";"039";"00";"Mönsheim";"06"
"280";"08";"2";"36";"0801";"065";"00";"Wiernsheim";"08"
"280";"08";"2";"36";"0801";"067";"00";"Wimsheim";"06"
"280";"08";"2";"36";"0801";"068";"00";"Wurmberg";"06"
"280";"08";"2";"36";"0802";"011";"00";"Eisingen";"07"
"280";"08";"2";"36";"0802";"074";"00";"Kämpfelbach";"08"
"280";"08";"2";"36";"0802";"076";"00";"Königsbach-Stein";"08"
"280";"08";"2";"36";"0803";"038";"00";"Maulbronn, Stadt";"08"
"280";"08";"2";"36";"0803";"061";"00";"Sternenfels";"06"
"280";"08";"2";"36";"0804";"040";"00";"Mühlacker, Stadt";"10"
"280";"08";"2";"36";"0804";"050";"00";"Ötisheim";"07"
"280";"08";"2";"36";"0805";"013";"00";"Engelsbrand";"07"
"280";"08";"2";"36";"0805";"043";"00";"Neuenbürg, Stadt";"08"
"280";"08";"2";"36";"0806";"031";"00";"Kieselbronn";"06"
"280";"08";"2";"36";"0806";"073";"00";"Neulingen";"08"
"280";"08";"2";"36";"0806";"075";"00";"Ölbronn-Dürrn";"07"
"280";"08";"2";"36";"0807";"044";"00";"Neuhausen";"08"
"280";"08";"2";"36";"0807";"062";"00";"Tiefenbronn";"08"
"281";"08";"2";"37";"0000";"002";"00";"Alpirsbach, Stadt";"08"
"281";"08";"2";"37";"0000";"004";"00";"Baiersbronn";"09"
"281";"08";"2";"37";"0801";"019";"00";"Dornstetten, Stadt";"08"
"281";"08";"2";"37";"0801";"030";"00";"Glatten";"06"
"281";"08";"2";"37";"0801";"061";"00";"Schopfloch";"06"
"281";"08";"2";"37";"0801";"074";"00";"Waldachtal";"08"
"281";"08";"2";"37";"0802";"028";"00";"Freudenstadt, Stadt";"10"
"281";"08";"2";"37";"0802";"073";"00";"Seewald";"06"
"281";"08";"2";"37";"0802";"075";"00";"Bad Rippoldsau-Schapbach";"06"
"281";"08";"2";"37";"0803";"024";"00";"Empfingen";"07"
"281";"08";"2";"37";"0803";"027";"00";"Eutingen im Gäu";"08"
"281";"08";"2";"37";"0803";"040";"00";"Horb am Neckar, Stadt";"10"
"281";"08";"2";"37";"0804";"008";"00";"Betzweiler-Wälde";"05"
"281";"08";"2";"37";"0804";"045";"00";"Loßburg";"08"
"281";"08";"2";"37";"0805";"032";"05";"Grömbach";"04"
"281";"08";"2";"37";"0805";"054";"05";"Pfalzgrafenweiler";"08"
"281";"08";"2";"37";"0805";"072";"05";"Wörnersberg";"03"
"281";"08";"2";"37";"0805";"999";"05";"BW GV der Gemeinde Pfalzgrafenweiler";"99"
"282";"08";"3";"11";"0000";"000";"00";"Freiburg im Breisgau, Stadt";"13"
"289";"08";"3";"15";"0000";"068";"00";"Lenzkirch";"08"
"283";"08";"3";"15";"0000";"076";"00";"Neuenburg am Rhein, Stadt";"09"
"282";"08";"3";"15";"0000";"133";"00";"Vogtsburg im Kaiserstuhl, Stadt";"08"
"283";"08";"3";"15";"0801";"006";"00";"Bad Krozingen";"09"
"283";"08";"3";"15";"0801";"048";"00";"Hartheim";"07"
"282";"08";"3";"15";"0802";"015";"00";"Breisach am Rhein, Stadt";"09"
"282";"08";"3";"15";"0802";"059";"00";"Ihringen";"08"
"282";"08";"3";"15";"0802";"072";"00";"Merdingen";"06"
"289";"08";"3";"15";"0803";"020";"00";"Buchenbach";"07"
"289";"08";"3";"15";"0803";"064";"00";"Kirchzarten";"08"
"289";"08";"3";"15";"0803";"084";"00";"Oberried";"06"
"289";"08";"3";"15";"0803";"109";"00";"Stegen";"07"
"282";"08";"3";"15";"0804";"014";"00";"Bollschweil";"06"
"282";"08";"3";"15";"0804";"131";"00";"Ehrenkirchen";"08"
"289";"08";"3";"15";"0805";"047";"00";"Gundelfingen";"09"
"289";"08";"3";"15";"0805";"051";"00";"Heuweiler";"05"
"283";"08";"3";"15";"0806";"008";"00";"Ballrechten-Dottingen";"06"
"283";"08";"3";"15";"0806";"033";"00";"Eschbach";"06"
"283";"08";"3";"15";"0806";"050";"00";"Heitersheim, Stadt";"08"
"282";"08";"3";"15";"0807";"003";"00";"Au";"05"
"282";"08";"3";"15";"0807";"056";"00";"Horben";"05"
"282";"08";"3";"15";"0807";"073";"00";"Merzhausen";"07"
"282";"08";"3";"15";"0807";"107";"00";"Sölden";"05"
"282";"08";"3";"15";"0807";"125";"00";"Wittnau";"05"
"289";"08";"3";"15";"0808";"016";"00";"Breitnau";"05"
"289";"08";"3";"15";"0808";"052";"00";"Hinterzarten";"06"
"282";"08";"3";"15";"0809";"013";"00";"Bötzingen";"08"
"282";"08";"3";"15";"0809";"030";"00";"Eichstetten am Kaiserstuhl";"07"
"282";"08";"3";"15";"0809";"043";"00";"Gottenheim";"06"
"289";"08";"3";"15";"0810";"039";"00";"Friedenweiler";"06"
"289";"08";"3";"15";"0810";"070";"00";"Löffingen, Stadt";"08"
"282";"08";"3";"15";"0811";"115";"00";"Umkirch";"08"
"282";"08";"3";"15";"0811";"132";"00";"March";"08"
"283";"08";"3";"15";"0812";"004";"00";"Auggen";"06"
"283";"08";"3";"15";"0812";"007";"00";"Badenweiler";"07"
"283";"08";"3";"15";"0812";"022";"00";"Buggingen";"07"
"283";"08";"3";"15";"0812";"074";"00";"Müllheim, Stadt";"09"
"283";"08";"3";"15";"0812";"111";"00";"Sulzburg, Stadt";"06"
"289";"08";"3";"15";"0813";"041";"00";"Glottertal";"07"
"289";"08";"3";"15";"0813";"094";"00";"St. Märgen";"05"
"289";"08";"3";"15";"0813";"095";"00";"St. Peter";"06"
"282";"08";"3";"15";"0814";"028";"00";"Ebringen";"06"
"282";"08";"3";"15";"0814";"089";"00";"Pfaffenweiler";"06"
"282";"08";"3";"15";"0814";"098";"00";"Schallstadt";"08"
"289";"08";"3";"15";"0815";"037";"00";"Feldberg (Schwarzwald)";"05"
"289";"08";"3";"15";"0815";"102";"00";"Schluchsee";"06"
"283";"08";"3";"15";"0816";"108";"00";"Staufen im Breisgau, Stadt";"08"
"283";"08";"3";"15";"0816";"130";"00";"Münstertal/Schwarzwald";"08"
"289";"08";"3";"15";"0817";"031";"00";"Eisenbach (Hochschwarzwald)";"06"
"289";"08";"3";"15";"0817";"113";"00";"Titisee-Neustadt, Stadt";"09"
"284";"08";"3";"16";"0801";"009";"00";"Denzlingen";"09"
"284";"08";"3";"16";"0801";"036";"00";"Reute";"07"
"284";"08";"3";"16";"0801";"045";"00";"Vörstetten";"06"
"284";"08";"3";"16";"0802";"003";"02";"Biederbach";"05"
"284";"08";"3";"16";"0802";"010";"02";"Elzach, Stadt";"08"
"284";"08";"3";"16";"0802";"055";"00";"Winden im Elztal";"06"
"284";"08";"3";"16";"0802";"999";"02";"BW Biederbach, Elzach";"99"
"284";"08";"3";"16";"0803";"011";"00";"Emmendingen, Stadt";"10"
"284";"08";"3";"16";"0803";"024";"00";"Malterdingen";"06"
"284";"08";"3";"16";"0803";"039";"00";"Sexau";"07"
"284";"08";"3";"16";"0803";"043";"00";"Teningen";"09"
"284";"08";"3";"16";"0803";"054";"00";"Freiamt";"07"
"284";"08";"3";"16";"0804";"017";"00";"Herbolzheim, Stadt";"08"
"284";"08";"3";"16";"0804";"020";"00";"Kenzingen, Stadt";"08"
"284";"08";"3";"16";"0804";"049";"00";"Weisweil";"06"
"284";"08";"3";"16";"0804";"053";"00";"Rheinhausen";"07"
"284";"08";"3";"16";"0805";"002";"00";"Bahlingen am Kaiserstuhl";"07"
"284";"08";"3";"16";"0805";"012";"05";"Endingen am Kaiserstuhl, Stadt";"08"
"284";"08";"3";"16";"0805";"013";"05";"Forchheim";"05"
"284";"08";"3";"16";"0805";"037";"00";"Riegel am Kaiserstuhl";"07"
"284";"08";"3";"16";"0805";"038";"00";"Sasbach am Kaiserstuhl";"07"
"284";"08";"3";"16";"0805";"051";"00";"Wyhl am Kaiserstuhl";"07"
"284";"08";"3";"16";"0805";"999";"05";"BW Endingen am Kaiserstuhl, Forchheim";"99"
"284";"08";"3";"16";"0806";"014";"00";"Gutach im Breisgau";"07"
"284";"08";"3";"16";"0806";"042";"00";"Simonswald";"07"
"284";"08";"3";"16";"0806";"056";"00";"Waldkirch, Stadt";"10"
"285";"08";"3";"17";"0000";"005";"00";"Appenweier";"08"
"284";"08";"3";"17";"0000";"031";"00";"Friesenheim";"09"
"287";"08";"3";"17";"0000";"051";"00";"Hornberg, Stadt";"07"
"285";"08";"3";"17";"0000";"057";"00";"Kehl, Stadt";"10"
"285";"08";"3";"17";"0000";"141";"00";"Willstätt";"08"
"285";"08";"3";"17";"0000";"151";"00";"Neuried";"08"
"285";"08";"3";"17";"0000";"153";"00";"Rheinau, Stadt";"09"
"285";"08";"3";"17";"0801";"001";"00";"Achern, Stadt";"10"
"285";"08";"3";"17";"0801";"068";"00";"Lauf";"07"
"285";"08";"3";"17";"0801";"116";"00";"Sasbach";"08"
"285";"08";"3";"17";"0801";"118";"00";"Sasbachwalden";"06"
"284";"08";"3";"17";"0802";"026";"00";"Ettenheim, Stadt";"09"
"284";"08";"3";"17";"0802";"073";"00";"Mahlberg, Stadt";"07"
"284";"08";"3";"17";"0802";"113";"00";"Ringsheim";"06"
"284";"08";"3";"17";"0802";"114";"00";"Rust";"07"
"284";"08";"3";"17";"0802";"152";"00";"Kappel-Grafenhausen";"07"
"285";"08";"3";"17";"0803";"009";"00";"Berghaupten";"06"
"285";"08";"3";"17";"0803";"034";"00";"Gengenbach, Stadt";"09"
"285";"08";"3";"17";"0803";"097";"00";"Ohlsbach";"07"
"284";"08";"3";"17";"0804";"029";"00";"Fischerbach";"05"
"284";"08";"3";"17";"0804";"040";"00";"Haslach im Kinzigtal, Stadt";"08"
"284";"08";"3";"17";"0804";"046";"00";"Hofstetten";"05"
"284";"08";"3";"17";"0804";"078";"00";"Mühlenbach";"05"
"284";"08";"3";"17";"0804";"129";"00";"Steinach";"07"
"287";"08";"3";"17";"0805";"039";"00";"Gutach (Schwarzwaldbahn)";"06"
"287";"08";"3";"17";"0805";"041";"00";"Hausach, Stadt";"08"
"285";"08";"3";"17";"0806";"056";"00";"Kappelrodeck";"08"
"285";"08";"3";"17";"0806";"102";"00";"Ottenhöfen im Schwarzwald";"07"
"285";"08";"3";"17";"0806";"126";"00";"Seebach";"05"
"284";"08";"3";"17";"0807";"059";"00";"Kippenheim";"08"
"284";"08";"3";"17";"0807";"065";"00";"Lahr/Schwarzwald, Stadt";"10"
"285";"08";"3";"17";"0808";"008";"00";"Bad Peterstal-Griesbach";"06"
"285";"08";"3";"17";"0808";"098";"00";"Oppenau, Stadt";"08"
"285";"08";"3";"17";"0809";"067";"00";"Lautenbach";"05"
"285";"08";"3";"17";"0809";"089";"00";"Oberkirch, Stadt";"10"
"285";"08";"3";"17";"0809";"110";"00";"Renchen, Stadt";"08"
"285";"08";"3";"17";"0810";"021";"00";"Durbach";"07"
"285";"08";"3";"17";"0810";"047";"00";"Hohberg";"08"
"285";"08";"3";"17";"0810";"096";"00";"Offenburg, Stadt";"11"
"285";"08";"3";"17";"0810";"100";"00";"Ortenberg";"07"
"285";"08";"3";"17";"0810";"122";"00";"Schutterwald";"08"
"284";"08";"3";"17";"0811";"121";"00";"Schuttertal";"07"
"284";"08";"3";"17";"0811";"127";"00";"Seelbach";"08"
"284";"08";"3";"17";"0812";"075";"00";"Meißenheim";"07"
"284";"08";"3";"17";"0812";"150";"00";"Schwanau";"08"
"287";"08";"3";"17";"0813";"093";"00";"Oberwolfach";"06"
"287";"08";"3";"17";"0813";"145";"00";"Wolfach, Stadt";"08"
"285";"08";"3";"17";"0814";"011";"00";"Biberach";"07"
"285";"08";"3";"17";"0814";"085";"00";"Nordrach";"06"
"285";"08";"3";"17";"0814";"088";"00";"Oberharmersbach";"06"
"285";"08";"3";"17";"0814";"146";"00";"Zell am Harmersbach, Stadt";"08"
"286";"08";"3";"25";"0000";"012";"00";"Dornhan, Stadt";"08"
"286";"08";"3";"25";"0801";"014";"00";"Dunningen";"08"
"286";"08";"3";"25";"0801";"071";"00";"Eschbronn";"06"
"286";"08";"3";"25";"0802";"015";"00";"Epfendorf";"07"
"286";"08";"3";"25";"0802";"045";"00";"Oberndorf am Neckar, Stadt";"09"
"286";"08";"3";"25";"0802";"070";"00";"Fluorn-Winzeln";"07"
"286";"08";"3";"25";"0803";"011";"00";"Dietingen";"07"
"286";"08";"3";"25";"0803";"049";"00";"Rottweil, Stadt";"10"
"286";"08";"3";"25";"0803";"064";"00";"Wellendingen";"07"
"286";"08";"3";"25";"0803";"069";"00";"Zimmern ob Rottweil";"08"
"286";"08";"3";"25";"0803";"072";"00";"Deißlingen";"08"
"286";"08";"3";"25";"0804";"050";"00";"Schenkenzell";"05"
"286";"08";"3";"25";"0804";"051";"00";"Schiltach, Stadt";"07"
"286";"08";"3";"25";"0805";"001";"00";"Aichhalden";"07"
"286";"08";"3";"25";"0805";"024";"00";"Hardt";"06"
"286";"08";"3";"25";"0805";"036";"00";"Lauterbach";"07"
"286";"08";"3";"25";"0805";"053";"00";"Schramberg, Stadt";"09"
"286";"08";"3";"25";"0805";"058";"00";"Tennenbronn";"07"
"286";"08";"3";"25";"0806";"057";"00";"Sulz am Neckar, Stadt";"09"
"286";"08";"3";"25";"0806";"061";"00";"Vöhringen";"07"
"286";"08";"3";"25";"0807";"009";"00";"Bösingen";"07"
"286";"08";"3";"25";"0807";"060";"00";"Villingendorf";"07"
"287";"08";"3";"26";"0000";"003";"00";"Bad Dürrheim, Stadt";"09"
"287";"08";"3";"26";"0000";"005";"00";"Blumberg, Stadt";"09"
"287";"08";"3";"26";"0000";"031";"00";"Königsfeld im Schwarzwald";"08"
"287";"08";"3";"26";"0000";"052";"00";"St. Georgen im Schwarzwald, Stadt";"09"
"287";"08";"3";"26";"0000";"068";"00";"Vöhrenbach, Stadt";"07"
"287";"08";"3";"26";"0801";"006";"00";"Bräunlingen, Stadt";"08"
"287";"08";"3";"26";"0801";"012";"00";"Donaueschingen, Stadt";"10"
"287";"08";"3";"26";"0801";"027";"00";"Hüfingen, Stadt";"08"
"287";"08";"3";"26";"0802";"017";"00";"Furtwangen im Schwarzwald, Stadt";"08"
"287";"08";"3";"26";"0802";"020";"00";"Gütenbach";"05"
"287";"08";"3";"26";"0803";"054";"00";"Schönwald im Schwarzwald";"06"
"287";"08";"3";"26";"0803";"055";"00";"Schonach im Schwarzwald";"07"
"287";"08";"3";"26";"0803";"060";"00";"Triberg im Schwarzwald, Stadt";"08"
"287";"08";"3";"26";"0804";"010";"00";"Dauchingen";"07"
"287";"08";"3";"26";"0804";"037";"00";"Mönchweiler";"07"
"287";"08";"3";"26";"0804";"041";"00";"Niedereschach";"08"
"287";"08";"3";"26";"0804";"061";"00";"Tuningen";"06"
"287";"08";"3";"26";"0804";"065";"00";"Unterkirnach";"06"
"287";"08";"3";"26";"0804";"074";"00";"Villingen-Schwenningen, Stadt";"11"
"287";"08";"3";"26";"0804";"075";"00";"Brigachtal";"08"
"286";"08";"3";"27";"0801";"004";"91";"Bärenthal";"03"
"286";"08";"3";"27";"0801";"008";"91";"Buchheim";"04"
"286";"08";"3";"27";"0801";"016";"00";"Fridingen an der Donau, Stadt";"07"
"286";"08";"3";"27";"0801";"027";"91";"Irndorf";"04"
"286";"08";"3";"27";"0801";"030";"00";"Kolbingen";"05"
"286";"08";"3";"27";"0801";"036";"00";"Mühlheim an der Donau, Stadt";"07"
"286";"08";"3";"27";"0801";"041";"91";"Renquishausen";"04"
"286";"08";"3";"27";"0802";"007";"91";"Bubsheim";"05"
"286";"08";"3";"27";"0802";"009";"00";"Deilingen";"05"
"286";"08";"3";"27";"0802";"013";"91";"Egesheim";"04"
"286";"08";"3";"27";"0802";"019";"00";"Gosheim";"07"
"286";"08";"3";"27";"0802";"029";"91";"Königsheim";"04"
"286";"08";"3";"27";"0802";"040";"91";"Reichenbach am Heuberg";"04"
"286";"08";"3";"27";"0802";"051";"00";"Wehingen";"07"
"286";"08";"3";"27";"0803";"018";"00";"Geisingen, Stadt";"08"
"286";"08";"3";"27";"0803";"025";"00";"Immendingen";"08"
"286";"08";"3";"27";"0804";"002";"00";"Aldingen";"08"
"286";"08";"3";"27";"0804";"005";"91";"Balgheim";"04"
"286";"08";"3";"27";"0804";"006";"91";"Böttingen";"05"
"286";"08";"3";"27";"0804";"010";"00";"Denkingen";"06"
"286";"08";"3";"27";"0804";"011";"00";"Dürbheim";"05"
"286";"08";"3";"27";"0804";"017";"00";"Frittlingen";"06"
"286";"08";"3";"27";"0804";"023";"91";"Hausen ob Verena";"04"
"286";"08";"3";"27";"0804";"033";"91";"Mahlstetten";"04"
"286";"08";"3";"27";"0804";"046";"00";"Spaichingen, Stadt";"09"
"286";"08";"3";"27";"0805";"012";"91";"Durchhausen";"04"
"286";"08";"3";"27";"0805";"020";"91";"Gunningen";"04"
"286";"08";"3";"27";"0805";"048";"00";"Talheim";"05"
"286";"08";"3";"27";"0805";"049";"00";"Trossingen, Stadt";"09"
"286";"08";"3";"27";"0000";"999";"91";"BW Gemeinden im Kreis Tuttlingen";"99"
"286";"08";"3";"27";"0806";"038";"00";"Neuhausen ob Eck";"07"
"286";"08";"3";"27";"0806";"050";"00";"Tuttlingen, Stadt";"10"
"286";"08";"3";"27";"0806";"054";"00";"Wurmlingen";"07"
"286";"08";"3";"27";"0806";"055";"00";"Seitingen-Oberflacht";"06"
"286";"08";"3";"27";"0806";"056";"00";"Rietheim-Weilheim";"06"
"286";"08";"3";"27";"0806";"057";"00";"Emmingen-Liptingen";"07"
"288";"08";"3";"35";"0000";"035";"00";"Hilzingen";"08"
"288";"08";"3";"35";"0000";"063";"00";"Radolfzell am Bodensee, Stadt";"10"
"288";"08";"3";"35";"0000";"080";"00";"Tengen, Stadt";"07"
"288";"08";"3";"35";"0801";"001";"00";"Aach, Stadt";"06"
"288";"08";"3";"35";"0801";"022";"00";"Engen, Stadt";"09"
"288";"08";"3";"35";"0801";"097";"00";"Mühlhausen-Ehingen";"07"
"288";"08";"3";"35";"0802";"015";"00";"Büsingen am Hochrhein";"05"
"288";"08";"3";"35";"0802";"026";"00";"Gailingen am Hochrhein";"06"
"288";"08";"3";"35";"0802";"028";"00";"Gottmadingen";"09"
"288";"08";"3";"35";"0803";"025";"00";"Gaienhofen";"07"
"288";"08";"3";"35";"0803";"055";"00";"Moos";"07"
"288";"08";"3";"35";"0803";"061";"00";"Öhningen";"07"
"288";"08";"3";"35";"0804";"002";"00";"Allensbach";"08"
"288";"08";"3";"35";"0804";"043";"00";"Konstanz, Universitätsstadt";"11"
"288";"08";"3";"35";"0804";"066";"00";"Reichenau";"08"
"288";"08";"3";"35";"0805";"075";"00";"Singen (Hohentwiel), Stadt";"10"
"288";"08";"3";"35";"0805";"077";"00";"Steißlingen";"07"
"288";"08";"3";"35";"0805";"081";"00";"Volkertshausen";"06"
"288";"08";"3";"35";"0805";"100";"00";"Rielasingen-Worblingen";"09"
"288";"08";"3";"35";"0806";"021";"00";"Eigeltingen";"07"
"288";"08";"3";"35";"0806";"057";"00";"Mühlingen";"06"
"288";"08";"3";"35";"0806";"079";"00";"Stockach, Stadt";"09"
"288";"08";"3";"35";"0806";"096";"00";"Hohenfels";"05"
"288";"08";"3";"35";"0806";"098";"00";"Bodman-Ludwigshafen";"07"
"288";"08";"3";"35";"0806";"099";"00";"Orsingen-Nenzingen";"07"
"283";"08";"3";"36";"0000";"014";"00";"Efringen-Kirchen";"08"
"283";"08";"3";"36";"0000";"084";"00";"Steinen";"09"
"283";"08";"3";"36";"0000";"087";"00";"Todtnau, Stadt";"08"
"283";"08";"3";"36";"0000";"091";"00";"Weil am Rhein, Stadt";"10"
"283";"08";"3";"36";"0000";"105";"00";"Grenzach-Wyhlen";"09"
"283";"08";"3";"36";"0801";"045";"00";"Kandern, Stadt";"08"
"283";"08";"3";"36";"0801";"104";"00";"Malsburg-Marzell";"05"
"283";"08";"3";"36";"0802";"012";"91";"Bürchau";"03"
"283";"08";"3";"36";"0802";"020";"91";"Elbenschwand";"02"
"283";"08";"3";"36";"0802";"060";"91";"Neuenweg";"03"
"283";"08";"3";"36";"0802";"067";"91";"Raich";"03"
"283";"08";"3";"36";"0802";"074";"91";"Sallneck";"03"
"283";"08";"3";"36";"0802";"086";"91";"Tegernau";"03"
"283";"08";"3";"36";"0802";"097";"91";"Wies";"04"
"283";"08";"3";"36";"0802";"098";"91";"Wieslet";"04"
"283";"08";"3";"36";"0000";"999";"91";"BW Hasel, Schopfheim, GV Kleines Wiesental";"99"
"283";"08";"3";"36";"0803";"043";"00";"Inzlingen";"06"
"283";"08";"3";"36";"0803";"050";"00";"Lörrach, Stadt";"10"
"283";"08";"3";"36";"0804";"069";"00";"Rheinfelden (Baden), Stadt";"10"
"283";"08";"3";"36";"0804";"082";"00";"Schwörstadt";"06"
"283";"08";"3";"36";"0805";"006";"00";"Bad Bellingen";"07"
"283";"08";"3";"36";"0805";"078";"00";"Schliengen";"08"
"283";"08";"3";"36";"0806";"004";"06";"Aitern";"04"
"283";"08";"3";"36";"0806";"010";"06";"Böllen";"01"
"283";"08";"3";"36";"0806";"025";"06";"Fröhnd";"04"
"283";"08";"3";"36";"0806";"079";"06";"Schönau im Schwarzwald, Stadt";"06"
"283";"08";"3";"36";"0806";"080";"06";"Schönenberg";"03"
"283";"08";"3";"36";"0806";"089";"06";"Tunau";"02"
"283";"08";"3";"36";"0806";"090";"06";"Utzenfeld";"04"
"283";"08";"3";"36";"0806";"094";"06";"Wembach";"03"
"283";"08";"3";"36";"0806";"096";"06";"Wieden";"04"
"283";"08";"3";"36";"0806";"999";"06";"BW GV Schönau im Schwarzwald";"99"
"283";"08";"3";"36";"0807";"034";"91";"Hasel";"05"
"283";"08";"3";"36";"0807";"036";"00";"Hausen im Wiesental";"06"
"283";"08";"3";"36";"0807";"057";"00";"Maulburg";"07"
"283";"08";"3";"36";"0807";"081";"91";"Schopfheim, Stadt";"09"
"283";"08";"3";"36";"0808";"008";"08";"Binzen";"06"
"283";"08";"3";"36";"0808";"019";"00";"Eimeldingen";"06"
"283";"08";"3";"36";"0808";"024";"08";"Fischingen";"04"
"283";"08";"3";"36";"0808";"073";"00";"Rümmingen";"05"
"283";"08";"3";"36";"0808";"075";"08";"Schallbach";"04"
"283";"08";"3";"36";"0808";"100";"08";"Wittlingen";"04"
"283";"08";"3";"36";"0808";"999";"08";"BW Binzen, Fischingen, Schallbach, Wittlingen";"99"
